"beta1" "lambda1" "beta2" "lambda2" "beta3" "lambda3" "sumQfunc" "diffB_beta1" "diffB_beta3" "bp" "iter" "Beta1 at 1" "Q1" "Q2" "Q3" "pi1" "pi2" "pi3"
"81.0556883079845" "4.59393608715846e-157" "1" "0.663901028340368" "1.87742664852592" "0.000679701038612137" "-210.548945978544" "7.89401287306646e-05" "1.15348086637823e-09" "bp" "68" "12.5686772638051" "-20.6626447715446" "-13.3642470730253" "-127.144331501566" "0.251445462610668" "0.189614594986939" "0.558939942402393"
"81.0556883079845" "4.59393562123101e-157" "1" "0.66388497944983" "1.87743883227933" "0.000679665380250762" "-210.548973734322" "7.89949144888169e-05" "8.23760615276115e-10" "bp" "69" "12.5686756271221" "-20.6626387576099" "-13.3645823057701" "-127.143950022558" "0.251445429813922" "0.189616099568908" "0.558938470617169"
"81.0556883079845" "4.59393523408971e-157" "1" "0.663871644622236" "1.87744895598158" "0.000679635752486976" "-210.548996796922" "7.90404361126207e-05" "5.65833602195198e-10" "bp" "70" "12.5686742672045" "-20.6626337606258" "-13.3648608564184" "-127.143633045612" "0.25144540256315" "0.189617349748376" "0.558937247688474"
"81.0556883079845" "4.59393491240953e-157" "1" "0.663860564749467" "1.87745736799139" "0.000679611135095637" "-210.549015960021" "7.9078260476706e-05" "4.02280875277938e-10" "bp" "71" "12.5686731372406" "-20.6626296085906" "-13.3650923102119" "-127.143369662915" "0.251445379920316" "0.189618388547278" "0.558936231532406"
"81.0556883079845" "4.59393464512003e-157" "1" "0.663851358425471" "1.87746435775038" "0.000679590680536638" "-210.549031883053" "7.91096893237864e-05" "2.77310618912452e-10" "bp" "72" "12.5686721983393" "-20.6626261586066" "-13.3652846310684" "-127.143150811763" "0.251445361106098" "0.189619251710081" "0.558935387183821"
"81.0556883079845" "4.59393442302341e-157" "1" "0.663843708782405" "1.87747016574499" "0.000679573684713289" "-210.549045113902" "7.91358041780654e-05" "1.85067960956076e-10" "bp" "73" "12.5686714181894" "-20.6626232919493" "-13.3654444359757" "-127.142968962238" "0.251445345473029" "0.189619968935621" "0.55893468559135"
"81.0556883079845" "4.5939342384777e-157" "1" "0.663837352562108" "1.87747499178992" "0.000679559562672142" "-210.54905610779" "7.91575036629411e-05" "1.36424205265939e-10" "bp" "74" "12.5686707699454" "-20.6626209099758" "-13.3655772228664" "-127.142817857899" "0.251445332483162" "0.189620564899936" "0.558934102616901"
"81.0556883079845" "4.59393408513343e-157" "1" "0.663832071040591" "1.87747900191499" "0.000679547828409812" "-210.549065242954" "7.91755343456657e-05" "8.17834688859875e-11" "bp" "75" "12.5686702313026" "-20.6626189307303" "-13.3656875599227" "-127.142692300346" "0.251445321689544" "0.189621060106004" "0.558933618204452"
"81.0556883079845" "4.59393395771488e-157" "1" "0.663827682489464" "1.87748233406835" "0.000679538078153424" "-210.549072833665" "7.91905165868911e-05" "6.3877791944833e-11" "bp" "76" "12.5686697837287" "-20.6626172861173" "-13.3657792428689" "-127.142587970204" "0.251445312720814" "0.189621471589795" "0.558933215689391"
"81.0556883079845" "4.59393385183859e-157" "1" "0.663824035916849" "1.87748510287799" "0.000679529976410329" "-210.549079141054" "7.92029658285287e-05" "4.34567937190877e-11" "bp" "77" "12.5686694118254" "-20.662615919555" "-13.3658554255861" "-127.142501278511" "0.251445305268412" "0.189621813506473" "0.558932881225116"
"81.0556883079845" "4.59393376386226e-157" "1" "0.66382100586583" "1.87748740358749" "0.000679523244436274" "-210.549084382092" "7.9213310343107e-05" "2.81659140455304e-11" "bp" "78" "12.5686691027985" "-20.6626147840303" "-13.3659187286929" "-127.142429243122" "0.251445299075961" "0.189622097617819" "0.55893260330622"
"81.0556883079845" "4.5939336907595e-157" "1" "0.663818488095287" "1.87748931533674" "0.00067951765062697" "-210.549088737071" "7.92219059633226e-05" "1.94830818145419e-11" "bp" "79" "12.5686688460171" "-20.6626138404839" "-13.3659713297088" "-127.142369386131" "0.251445293930434" "0.189622333696873" "0.558932372372692"
"81.0556883079845" "4.59393363001566e-157" "1" "0.663816395991214" "1.87749090388532" "0.000679513002542911" "-210.549092355791" "7.9229048381535e-05" "1.48361323226709e-11" "bp" "80" "12.5686686326479" "-20.6626130564558" "-13.3660150379849" "-127.142319648589" "0.251445289654826" "0.189622529864261" "0.558932180480913"
"81.0556883079845" "4.59393357954124e-157" "1" "0.663814657585292" "1.87749222387489" "0.000679509140285048" "-210.549095362729" "7.92349832963168e-05" "1.03597130873823e-11" "bp" "81" "12.5686684553514" "-20.6626124049753" "-13.3660513569601" "-127.142278319662" "0.251445286102061" "0.18962269286762" "0.558932021030318"
"81.0556883079845" "4.59393353760004e-157" "1" "0.66381321307795" "1.87749332070862" "0.000679505930992493" "-210.549097861315" "7.92399148608069e-05" "6.66489086142974e-12" "bp" "82" "12.5686683080287" "-20.6626118636357" "-13.3660815358883" "-127.142243977765" "0.25144528314993" "0.189622828313766" "0.558931888536304"
"81.0556883079845" "4.5939335027494e-157" "1" "0.663812012780577" "1.87749423211332" "0.00067950326426947" "-210.549099937493" "7.92440126815563e-05" "5.28643795405515e-12" "bp" "83" "12.5686681856125" "-20.6626114138147" "-13.3661066128141" "-127.142215441659" "0.251445280696886" "0.18962294086157" "0.558931778441544"
"81.0556883079845" "4.59393347379057e-157" "1" "0.663811015405767" "1.87749498943782" "0.000679501048385069" "-210.549101662677" "7.92474177302438e-05" "3.85114162781974e-12" "bp" "84" "12.5686680838919" "-20.6626110400409" "-13.3661274502839" "-127.142191729814" "0.251445278658553" "0.189623034382242" "0.558931686959205"
