"beta1" "lambda1" "beta2" "lambda2" "beta3" "lambda3" "sumQfunc" "diffB_beta1" "diffB_beta3" "bp" "iter" "Beta1 at 1" "Q1" "Q2" "Q3" "pi1" "pi2" "pi3"
"0.77144969544049" "1.719768309489" "1" "0.788935306778223" "1.71478317614591" "0.0333654734950777" "-267.907169694862" "1.99640926012989e-09" "1.81578485580758e-09" "bp" "73" "-27.8717015418679" "-20.4925482269019" "-70.7214720408714" "-48.5111032637194" "0.41244809263574" "0.446628787046368" "0.140923120317892"
"0.773407862518837" "1.7287194831158" "1" "0.782225975364274" "1.72149272674946" "0.0326923747560867" "-267.640364907307" "1.81315495950685e-09" "2.18767581827706e-09" "bp" "74" "-27.605423001982" "-20.2449215116943" "-71.2267207719935" "-48.1462001125973" "0.413488543138565" "0.446735364341427" "0.139776092520008"
"0.775319457329551" "1.7374629481675" "1" "0.775631099398252" "1.72857247447957" "0.0319989844901368" "-267.368876479768" "1.63262292574018e-09" "2.63955257651105e-09" "bp" "75" "-27.3448475705939" "-20.0038557289988" "-71.7391904129287" "-47.7697275209315" "0.414492471746082" "0.446911842213445" "0.138595686040473"
"0.77718136743471" "1.74598546636958" "1" "0.76915393129587" "1.7360493528048" "0.0312850024351376" "-267.092822271924" "1.45283962638132e-09" "3.21318083251754e-09" "bp" "76" "-27.0905411646572" "-19.7696856910721" "-72.25865554098" "-47.3817240132946" "0.415459822868772" "0.447157840079165" "0.137382337052062"
"0.778990798210901" "1.75427546270884" "1" "0.762796759574575" "1.74395153765405" "0.0305502496684874" "-266.812301147449" "1.28298793811155e-09" "3.887329569352e-09" "bp" "77" "-26.8430119524741" "-19.5426855528984" "-72.7849268071078" "-46.9822359418522" "0.416390626504392" "0.447472855546069" "0.136136517949539"
"0.780745313383137" "1.76232320127378" "1" "0.756560880818073" "1.75230850735619" "0.0297946784022812" "-266.527389748528" "1.12164855181618e-09" "4.69970729000124e-09" "bp" "78" "-26.6027043805775" "-19.3230658026261" "-73.317856791203" "-46.571313299956" "0.417285002886037" "0.447856273905005" "0.134858723208958"
"0.782442868142568" "1.77012092729845" "1" "0.750446587252578" "1.7611511299998" "0.0290183802298791" "-266.23813950446" "9.73470193343928e-10" "5.73716363305721e-09" "bp" "79" "-26.369994534493" "-19.1109713177729" "-73.8573454238407" "-46.149005298215" "0.41814316536178" "0.44830737998989" "0.13354945464833"
"0.784081834254524" "1.77766297297099" "1" "0.744453169448156" "1.77051178450773" "0.0282215926258811" "-265.944573908601" "8.39124325580087e-10" "6.96379487408194e-09" "bp" "80" "-26.1451868907923" "-18.9064804820979" "-74.4033449057491" "-45.7153557839132" "0.418965421463586" "0.448825372136323" "0.132209206400091"
"0.785661016906377" "1.78494582604841" "1" "0.738578933144135" "1.78042452212776" "0.0274047035730942" "-265.646686077394" "7.16902093245153e-10" "8.54289794460783e-09" "bp" "81" "-25.9285124599678" "-18.7096053208184" "-74.9558640847176" "-45.2703985761406" "0.419752172195404" "0.449409377928044" "0.130838449876552"
"0.787179663381039" "1.79196816178139" "1" "0.732821228750348" "1.79092527582069" "0.0265682542518583" "-265.344436584435" "6.07011330089335e-10" "1.03269073292722e-08" "bp" "82" "-25.7201282659623" "-18.5202925784857" "-75.5149722800488" "-44.8141527765679" "0.420503909637535" "0.450058471395398" "0.129437618967067"
"0.788637463953351" "1.7987308400082" "1" "0.727176491720216" "1.8020521254946" "0.0257129398228753" "-265.037751539873" "5.11546360826287e-10" "1.25377113135983e-08" "bp" "83" "-25.5201180611616" "-18.3384256362369" "-76.0808025755606" "-44.3466180976793" "0.421221213025406" "0.450771691327603" "0.128007095646992"
"0.790034545671511" "1.80523687046009" "1" "0.721640291720664" "1.81384562846639" "0.0248396083881373" "-264.726520867978" "4.30876667678604e-10" "1.51978127860275e-08" "bp" "84" "-25.3284941381556" "-18.1638271437003" "-76.6535546326453" "-43.8677702322667" "0.421904743506792" "0.45154806037432" "0.126547196118888"
