"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"Aarest_data" 0.670971221042746 78.4959573602382 0.128043578432259 0.0255018330465935 4.06885117651074e-152 0.000159722323857636 -1.33067300112089e-06 9.0275009689833e-15 3.2196684115282e+136 0.363251993982326 0.393201538740881 0.243546467276793 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.77270303030303 -241.803945260541 -75.5448118624045 -91.7929964424873 -20.5224318358423 2424.31818181818 19394.5454545455 19394.5454545455
"Aarest_data" 0.669860904094668 78.4890089947023 0.128886114913225 0.0254879812693695 4.19670531021555e-152 0.00030415444898324 -2.55512545521697e-06 1.71390679426509e-15 -1.0556196784887e+136 0.36248007726305 0.393704910108404 0.243815012628545 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.775732323232323 -241.718562221674 -75.3049118374969 -91.9212039111904 -20.5454318123538 2525.32727272727 10101.3090909091 10101.3090909091
"Aarest_data" 0.668743222339118 78.4811394280898 0.129741637482396 0.0254740858200303 4.34634924748675e-152 0.000290035945226919 -2.45710465662796e-06 -1.55882251551276e-14 -1.45481313409793e+136 0.361687070748078 0.394232068392433 0.244080860859489 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.778761616161616 -241.633143844914 -75.0597717134053 -92.0550326976588 -20.5682998356544 2626.33636363636 10505.3454545455 10505.3454545455
"Aarest_data" 0.667613159105278 78.4730695420537 0.130613232670642 0.0254601209053148 4.50534327127649e-152 0.000276948648917141 -2.36635059991386e-06 -8.14626144318709e-15 -4.63927529491805e+136 0.360870846359909 0.39478537393328 0.24434377970681 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.781790909090909 -241.547606254003 -74.808830313484 -92.1950561809445 -20.5909663445016 2727.34545454545 10909.3818181818 10909.3818181818
"Aarest_data" 0.666469993608459 78.4648090713898 0.131501752492372 0.0254460931371282 4.67411569816694e-152 0.000264780867695436 -2.28208439523314e-06 1.78260184391377e-14 -1.79892584263163e+136 0.360030315127357 0.395365893223441 0.244603791649202 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.784820202020202 -241.461905205609 -74.5518143627966 -92.3415208111337 -20.6134315130237 2828.35454545455 11313.4181818182 11313.4181818182
"Aarest_data" 0.665312964718306 78.4563677223128 0.132408107822675 0.0254320094156619 4.85311495831714e-152 0.000253436260848616 -2.20363462233308e-06 -4.69763117294519e-15 3.22307546804833e+136 0.359164329174056 0.395974751976249 0.244860918849695 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.787849494949495 -241.375993564478 -74.288435673 -92.4946867473035 -20.6356954901501 2929.36363636364 11717.4545454545 11717.4545454545
"Aarest_data" 0.664141268324071 78.4477551796417 0.133333273323304 0.0254178769536901 5.04280914331682e-152 0.000242831277901701 -2.13041946039993e-06 -1.91860416443035e-14 -2.62343352050446e+135 0.358271677597199 0.396613139272028 0.245115183130773 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.790878787878788 -241.289821048583 -74.0183900984996 -92.6548288106009 -20.6577583953598 3030.37272727273 12121.4909090909 12121.4909090909
"Aarest_data" 0.662954055894058 78.438981119527 0.134278291842018 0.0254037033063038 5.2436852683405e-152 0.000232893094548103 -2.06193204377314e-06 1.27051147380541e-14 6.97310901121098e+135 0.357351084031489 0.397282310027903 0.245366605940608 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.793908080808081 -241.203333986774 -73.7413569095611 -92.8222370413844 -20.6796203128775 3131.38181818182 12525.5272727273 12525.5272727273
"Aarest_data" 0.661750430198105 78.4300552192807 0.135244281241969 0.0253894963969904 5.45624839073669e-152 0.000223557931462892 -1.99772891562588e-06 1.31838984174237e-15 1.93634378894377e+136 0.356401200130044 0.397983591539915 0.245615208330041 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.796937373737374 -241.116474978296 -73.4569971488531 -92.9972182103654 -20.7012812874357 3232.39090909091 12929.5636363636 12929.5636363636
"Aarest_data" 0.660529443524139 78.4209871750694 0.136232439864177 0.0253752645528496 5.68102029915773e-152 0.000214769682685301 -1.93742040011102e-06 -4.78783679369599e-16 1.37758651964152e+136 0.355420602566891 0.398718386519141 0.245861010913968 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.799966666666667 -241.029182594418 -73.1649528609522 -93.180096503412 -20.7227413174246 3333.4 13333.6 13333.6
"Aarest_data" 0.65929009441765 78.4117867190664 0.137244053540046 0.0253610165398471 5.91853790301623e-152 0.000206478783972841 -1.88066259454445e-06 -1.70002900645727e-14 -2.27137101342377e+135 0.354407787877735 0.399488178285648 0.246104033836618 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.80299595959596 -240.941391013131 -72.864845782431 -93.3712147100553 -20.7440003485426 3434.40909090909 13737.6363636364 13737.6363636364
"Aarest_data" 0.658031324218254 78.4024636388996 0.13828050331341 0.0253467616017276 6.16935120312944e-152 0.000198641274849365 -1.82715094609875e-06 -2.66453525910038e-15 -1.60813067750403e+136 0.353361166946515 0.400294536319606 0.246344296733878 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.806025252525252 -240.853029616872 -72.5562759413649 -93.5709354922166 -20.7650582668321 3535.41818181818 14141.6727272727 14141.6727272727
"Aarest_data" 0.656752014951707 78.3930278018503 0.139343272750609 0.0253325095052236 6.43402070629374e-152 0.000191218019388373 -1.77661474509705e-06 -2.84494650060196e-15 -7.9497985469832e+134 0.352279061351297 0.401139119962245 0.246581818686458 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.809054545454545 -240.764022595806 -72.2388207167016 -93.7796422149063 -20.7859148901414 3636.42727272727 14545.7090909091 14545.7090909091
"Aarest_data" 0.65545098410982 78.3834891763115 0.140433958306629 0.0253182705846568 6.7131144117423e-152 0.00018417404873361 -1.72881247806345e-06 7.60502771868232e-15 -3.15947707967247e+136 0.351159695168956 0.402023686649314 0.246816618181729 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.812083838383838 -240.674288422713 -71.9120327653847 -93.997740836096 -20.8065699608215 3737.43636363636 14949.7454545455 14949.7454545455
"Aarest_data" 0.65412698188959 78.3738578602125 0.14155427863529 0.0253040557956956 7.00720402738527e-152 0.000177478011238463 -1.68352814000627e-06 1.42802436542411e-14 6.50747795345911e+135 0.350001190181799 0.402950096757089 0.247048713061111 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.815113131313131 -240.583739355982 -71.5754387924067 -94.2256609966848 -20.8270231359678 3838.44545454545 15353.7818181818 15353.7818181818
"Aarest_data" 0.652778688516039 78.3641441117827 0.14270608468962 0.0252898767737214 7.31686043481462e-152 0.000171101707387322 -1.64056781670752e-06 -2.61179966543068e-14 -1.33954105516667e+136 0.348801561070189 0.40392031846626 0.247278120463551 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.818142424242424 -240.492280900636 -71.2285383144879 -94.4638571095691 -20.8472739769026 3939.45454545455 15757.8181818182 15757.8181818182
"Aarest_data" 0.65140470821217 78.3543583784335 0.143891373476063 0.0252757458940788 7.64264844485022e-152 0.000165019690321344 -1.59975697755499e-06 -2.3037127760972e-14 -7.66587717030523e+134 0.347558705652086 0.404936437571794 0.24750485677612 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.821171717171717 -240.399811112995 -70.8708011874842 -94.7128106023143 -20.8673219396049 4040.46363636364 16161.8545454545 16161.8545454545
"Aarest_data" 0.650003567634047 78.3445113349661 0.145112299462293 0.0252616763435921 7.98512038027658e-152 0.000159208930462285 -1.56093816627845e-06 6.41153796721028e-15 -4.53138517178042e+135 0.34627040131405 0.40600066112199 0.24772893756396 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.82420101010101 -240.306219984154 -70.5016666708937 -94.9730307060562 -20.8871663616851 4141.47272727273 16565.8909090909 16565.8909090909
"Aarest_data" 0.648573711059789 78.3346139201989 0.146371189845251 0.0252476821948572 8.34480870132505e-152 0.000153648524459982 -1.5239688480051e-06 -3.88578058618805e-15 -1.70636747383461e+135 0.344934296573908 0.407115325919463 0.247950377506629 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.827230303030303 -240.211388658046 -70.1205412766422 -95.2450563768514 -20.9068064501711 4242.48181818182 16969.9272727273 16969.9272727273
"Aarest_data" 0.64711349569028 78.3246773773184 0.14767056128319 0.0252337784885407 8.72221738477866e-152 0.000148319444967626 -1.48871983896015e-06 2.77555756156289e-17 -3.06067244058853e+135 0.343547902529693 0.408282907142442 0.248169190327865 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.830259595959596 -240.115188576454 -69.7267965846272 -95.5294582363025 -20.9262412680338 4343.49090909091 17373.9636363636 17373.9636363636
"Aarest_data" 0.645621189985904 78.3147133011952 0.149013135845598 0.0252199813249574 9.11781177932299e-152 0.000143204328061586 -1.45507355142627e-06 -2.10109707410311e-14 -6.21787814924757e+135 0.342108588323832 0.409506022965108 0.24838538871106 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.833288888888889 -240.017480643147 -69.3197680536097 -95.8268395654419 -20.9454697182215 4444.5 17778 17778
"Aarest_data" 0.644094969018112 78.3047336855134 0.150401861346965 0.0252063079616865 9.53200704581612e-152 0.000138287285999183 -1.42292297056201e-06 -7.41073868937292e-15 5.8090313668313e+135 0.340613571948711 0.410787443833181 0.248598984218109 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.836318181818182 -239.918114199407 -68.8987526665639 -96.1378383788738 -20.9644905279644 4545.50909090909 18182.0363636364 18182.0363636364
"Aarest_data" 0.64253291220226 78.2947509763198 0.151839931944116 0.0251927769209221 9.96515477902743e-152 0.000133553747083681 -1.39217029726524e-06 -7.68829444552921e-15 4.20203637483398e+134 0.339059913989948 0.412130098814241 0.248809987195811 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.839347474747475 -239.816925978166 -68.4630073021054 -96.4631288020301 -20.98330223083 4646.51818181818 18586.0727272727 18586.0727272727
"Aarest_data" 0.640932999500089 78.2847781276419 0.153330812589288 0.0251794081056224 1.04175278169608e-151 0.000128990314237853 -1.36272609552179e-06 4.74620343027254e-15 -3.94082870829024e+135 0.337444508619402 0.413537084700187 0.249018406680411 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.842376767676768 -239.71373889181 -68.0117464140855 -96.8034230798622 -21.0019031481936 4747.52727272727 18990.1090909091 18990.1090909091
"Aarest_data" 0.639293111542384 78.2748286645852 0.154878263033569 0.0251662229251852 1.08893028407172e-151 0.000124584645796233 -1.33450836869997e-06 1.90333859784175e-14 -2.62485312738785e+136 0.335764079523262 0.415011670189271 0.249224250287467 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.845406060606061 -239.608360834782 -67.5441409345954 -97.159472419668 -21.0202913680626 4848.53636363636 19394.1454545455 19394.1454545455
"Aarest_data" 0.637611029076572 78.2649167489083 0.156486365668435 0.0251532444297742 1.13805408140548e-151 0.000120325349946881 -1.30744172821551e-06 -1.73264180780563e-14 -1.39121474572206e+134 0.334015174057174 0.416557301843578 0.249427524099248 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.848435353535353 -239.500583329087 -67.0593167278204 -97.5320682345331 -21.0384647231914 4949.54545454545 19798.1818181818 19798.1818181818
"Aarest_data" 0.635881035408939 78.2557207294711 0.158161873931425 0.0251404793407062 1.18561291519429e-151 0.000232397047199129 -2.56289188627079e-06 8.22605872308202e-15 -5.36611401921366e+135 0.332192695171356 0.418179330710767 0.249627974117877 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.851464646464646 -239.39012638596 -66.5559729893161 -97.9224613519638 -21.0563526726752 5050.55454545455 10101.1090909091 10101.1090909091
"Aarest_data" 0.634107607394195 78.2459157969608 0.159904941917278 0.0251279915624963 1.23850833823705e-151 0.00022440265851742 -2.51295901421145e-06 -8.04217803462848e-15 -1.53715033333454e+136 0.330295758293678 0.419878117323169 0.249826124383152 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.854493939393939 -239.276851599502 -66.0339050990651 -98.3306863644161 -21.0740899243078 5151.56363636364 10303.1272727273 10303.1272727273
"Aarest_data" 0.632284734368942 78.2361959716896 0.161723172655828 0.0251157909224041 1.29327370917423e-151 0.00021664231837093 -2.46494395383934e-06 -1.04187491967167e-14 -6.68350920699945e+135 0.328318876319325 0.421659411177549 0.250021712503126 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.857523232323232 -239.160438282936 -65.4917114473586 -98.7580842616281 -21.0916039881574 5252.57272727273 10505.1454545455 10505.1454545455
"Aarest_data" 0.630409822007516 78.2265786739959 0.163622275801881 0.0251039085608355 1.34984467052172e-151 0.000209099243448918 -2.41873762263367e-06 -5.01682029252493e-15 9.59370331794866e+135 0.326257852790002 0.423527410030095 0.250214737179903 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.860552525252525 -239.040596770817 -64.9283269551687 -99.205614717483 -21.1088914319616 5353.58181818182 10707.1636363636 10707.1636363636
"Aarest_data" 0.628480199869045 78.2170823524436 0.165608468158979 0.0250923780576094 1.40813184946596e-151 0.000201757854384255 -2.37423897431199e-06 1.90125692967058e-15 1.09593651397697e+136 0.324108304492418 0.425486500578928 0.250405194928653 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.863581818181818 -238.917012677927 -64.342638279581 -99.6742791777083 -21.1259484388761 5454.59090909091 10909.1818181818 10909.1818181818
"Aarest_data" 0.626493139258854 78.2077265710153 0.16768851704248 0.0250812356012769 1.46801743777029e-151 0.000194603700585105 -2.33135423144404e-06 -8.30585600297695e-15 1.64873143436898e+136 0.321865672249915 0.427541247815948 0.250593079934137 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.866611111111111 -238.789345134836 -63.7334863455196 -100.16511810656 -21.1427707786681 5555.6 11111.2 11111.2
"Aarest_data" 0.624445870081789 78.1985320935638 0.169869792971049 0.0250705201620967 1.52935161056201e-151 0.000187623389464875 -2.28999636675553e-06 2.27595720048157e-15 -1.00422990930998e+136 0.319525227305859 0.429696388776246 0.250778383917896 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.869640404040404 -238.657224734155 -63.0996677535589 -100.679209240422 -21.1593537802573 5656.60909090909 11313.2181818182 11313.2181818182
"Aarest_data" 0.622335609350144 78.1895209673812 0.172160320452017 0.0250602736484128 1.59194882453341e-151 0.000180804541429325 -2.25008431442575e-06 5.14865927669916e-15 -1.91930850634309e+135 0.317082090876032 0.431956813116195 0.250961096007773 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.872669696969697 -238.5202517169 -62.4399394497474 -101.217662747833 -21.1756923045848 5757.61818181818 11515.2363636364 11515.2363636364
"Aarest_data" 0.620159592534243 78.1807165995769 0.174568836648387 0.0250505410521661 1.65558411012746e-151 0.000174135751699112 -2.211542678765e-06 4.9960036108132e-15 2.32815528875937e+135 0.314531253500713 0.434327543873215 0.251141202626072 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.87569898989899 -238.377994011701 -61.7530233090578 -101.781616417136 -21.1917807203488 5858.62727272727 11717.2545454545 11717.2545454545
"Aarest_data" 0.617915115068182 78.1721438242206 0.177104852014616 0.0250413705656974 1.71998947443873e-151 0.000167606569519307 -2.17430103077731e-06 7.57727214306669e-15 6.62814453854724e+135 0.311867603839238 0.43681370876287 0.251318687397891 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.878728282828283 -238.229985440744 -61.0376130316416 -102.372228625935 -21.2076128831351 5959.63636363636 11919.2727272727 11919.2727272727
"Aarest_data" 0.615599582913948 78.1638289546006 0.179778715393763 0.0250328136614665 1.78485058817666e-151 0.0001612074904358 -2.13829366657592e-06 1.27259314197659e-14 2.19897106237089e+135 0.30908596430268 0.439420504605963 0.251493531091357 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.881757575757576 -238.075724044988 -60.2923826865147 -102.990669705862 -21.2231821199908 6060.64545454545 12121.2909090909 12121.2909090909
