"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V124" "Aarest_data" 25 0.999988667101082 78.5706307847048 0.0256915939392824 1.04600952297574 2.92162846223352e-152 10.1452064870497 -1.48220658502396e-06 1.5620837956476e-13 3.31733736510542e+136 0.617770770150239 0.126680469506511 0.25554876034325 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -216.901485598643 -143.991229882353 -6.04910345573183 -21.4646224505798 8697.49002617783 8697.49002617783 8697.49002617783
"V125" "Aarest_data" 26 0.999990591193441 78.5705133546515 0.02569139049349 1.04600868441334 2.92315462567972e-152 10.1451706401626 -1.23055581013887e-06 -2.37587727269783e-14 -5.61255777417014e+136 0.617770447074453 0.126680758398342 0.255548794527205 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -216.901456301604 -143.991147285453 -6.04912232842825 -21.4646324823217 10476.1575278967 10476.1575278967 10476.1575278967
"V126" "Aarest_data" 27 0.999992188610241 78.5704158621247 0.0256912215903049 1.04600798822375 2.92442227947777e-152 10.1451408794916 -1.02163034654268e-06 4.75175454539567e-14 -4.99474485851887e+136 0.61777017885214 0.126680998240475 0.255548822907385 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -216.901431978724 -143.991078712184 -6.0491379968504 -21.4646408108847 12618.5688306602 12618.5688306602 12618.5688306602
"V127" "Aarest_data" 28 0.99999351482 78.5703349221138 0.0256910813641039 1.0460074102324 2.92547512560166e-152 10.1451161715965 -8.48176341605722e-07 -5.82867087928207e-14 3.05612969856168e+136 0.617769956169133 0.126681197361764 0.255548846469103 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 14 1 -216.901411785391 -143.991021781357 -6.04915100508569 -21.4646477254229 15199.1108295293 15199.1108295293 15199.1108295293
"V128" "Aarest_data" 29 0.999994615873533 78.5702677247408 0.0256909649455978 1.04600693044736 2.92634949910906e-152 10.1450956575277 -7.04171498000505e-07 7.69384556065233e-14 -6.79139933013708e+135 0.617769771301908 0.12668136266818 0.255548866029913 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -216.901395020421 -143.99097451783 -6.04916180395398 -21.4646534658741 18307.3828029537 18307.3828029537 18307.3828029537
"V129" "Aarest_data" 30 0.999995529976359 78.5702119358184 0.0256908682941902 1.04600653204824 2.92707562418844e-152 10.1450786275897 -5.84615968080016e-07 4.66293670342566e-14 6.24399891590195e+136 0.617769617814685 0.126681499915067 0.255548882270248 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -216.901381102014 -143.990935277529 -6.04917077012891 -21.46465823185 22051.3073990305 22051.3073990305 22051.3073990305
"V130" "Aarest_data" 31 0.999996288915374 78.5701656190564 0.0256907880490554 1.0460062012752 2.92767860050529e-152 10.1450644884287 -4.8535873986566e-07 1.67643676718399e-13 -7.25816607339566e+136 0.617769490382261 0.126681613864804 0.255548895752935 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -216.901369546176 -143.990902698363 -6.04917821433769 -21.4646621885899 26560.8778294668 26560.8778294668 26560.8778294668
"V131" "Aarest_data" 32 0.999996918980415 78.5701271659533 0.0256907214304101 1.04600592667014 2.92817929788483e-152 10.1450527502088 -4.02953546085882e-07 2.56461518688411e-14 -2.20436556852777e+136 0.617769384588525 0.126681708464775 0.2555489069467 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -216.901359952634 -143.990875651278 -6.04918439445408 -21.4646654735881 31992.6713779739 31992.6713779739 31992.6713779739
"V132" "Aarest_data" 33 0.999997442083222 78.5700952415723 0.0256906661213188 1.04600569868311 2.92859504991039e-152 10.1450430047296 -3.3453926562288e-07 8.71525074330748e-14 -5.27639486418342e+136 0.617769296755176 0.126681787004969 0.255548916239855 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 13 1 -216.901351987729 -143.990853195921 -6.0491895254064 -21.464668200834 38535.2859371054 38535.2859371054 38535.2859371054
"V133" "Aarest_data" 34 0.999997876368739 78.5700687377393 0.0256906202034814 1.0460055094702 2.92894025484301e-152 10.1450349131271 -2.7774046174045e-07 -4.32986979603811e-14 -9.48183829553753e+136 0.617769223842543 0.126681852202661 0.255548923954797 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -216.901345375212 -143.990834554678 -6.04919378444507 -21.4646704649432 46415.8883361278 46415.8883361278 46415.8883361278
"V134" "Aarest_data" 35 0.999998236922375 78.5700467334323 0.0256905820812556 1.04600535231708 2.92922688564105e-152 10.1450281961057 -2.30585087024338e-07 -7.89368570508486e-14 -1.39689317325562e+135 0.617769163301379 0.126681906338321 0.2555489303603 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -216.901339885327 -143.990819076875 -6.0491973211228 -21.4646723447508 55908.1018251223 55908.1018251223 55908.1018251223
