"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V120" "RearDump" 21 0.605423427717338 1.00062070921869 0.802976911840943 1.20251518293577 0.479669837431722 0.00862334173338297 -15.7402198879587 7.83748066446321e-15 -8.59035065303715e-15 0.383971236234712 0.311773356175304 0.304255407589984 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 138 0.680808080606061 -313.560781481714 -73.5851146846145 -32.5475281751809 -67.533413615487 102.353102189903 102.353102189903 102.353102189903
"V121" "RearDump" 22 0.60570366967092 1.00055927000831 0.803617100424178 1.21365394903332 0.476528596769002 0.00769894221184586 -15.5515041044338 -6.64746035994312e-15 -7.72992780895265e-15 0.38416624783084 0.311901536090744 0.303932216078415 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 137 0.684848484636364 -313.347095322706 -73.5465152630087 -32.1928056899506 -67.7192900725878 114.975699539774 114.975699539774 114.975699539774
"V122" "RearDump" 23 0.605990440028391 1.00050400461965 0.804284477285656 1.22475406747514 0.473404884723459 0.0068740557093605 -15.3622338705876 -6.34214902817121e-15 -6.93889390390723e-18 0.384356656762497 0.312042195478082 0.303601147759422 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 137 0.688888888666667 -313.133087343349 -73.504209156706 -31.8436788779586 -67.9029239290616 129.154966501488 129.154966501488 129.154966501488
"V123" "RearDump" 24 0.606284006770914 1.00045428401853 0.804980502873041 1.23581286722849 0.470295784967349 0.00613793922064332 -15.1724734502039 -2.63677968348475e-16 -9.16627884706145e-15 0.384542270316571 0.312195731567717 0.303261998115711 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 136 0.69292929269697 -312.918753504769 -73.4580133591812 -31.5001418860913 -68.0845002465013 145.082877849594 145.082877849594 145.082877849594
"V124" "RearDump" 25 0.606584643390216 1.0004095442306 0.805706818175915 1.2468272057212 0.46719836023388 0.00548101133895784 -14.9822822964344 -1.46237189024845e-15 3.62904151174348e-15 0.384722894489685 0.312362571577496 0.302914533932819 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 136 0.696969696727273 -312.704087916944 -73.4077281526664 -31.1622061731388 -68.2642021923656 162.975083462064 162.975083462064 162.975083462064
"V125" "RearDump" 26 0.606892631541735 1.00036927951101 0.806465228072238 1.25779345781712 0.464109676667865 0.0048947267588062 -14.791714815785 1.81625547934772e-15 1.27294008667178e-14 0.384898336243789 0.312543169184512 0.302558494571699 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 136 0.701010100757576 -312.489082511963 -73.3531392239452 -30.8298998240422 -68.4422094020337 183.073828029537 183.073828029537 183.073828029537
"V126" "RearDump" 27 0.60720826690228 1.0003330361979 0.807257727551648 1.26870754648123 0.461026763868825 0.00437146437444369 -14.6008202015574 -2.2065682614425e-15 1.08836550882785e-14 0.385068399932223 0.312738007924781 0.302193592142996 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 136 0.705050504787879 -312.273725961718 -73.29401437138 -30.5032662866191 -68.6187014242421 205.651230834865 205.651230834865 205.651230834865
"V127" "RearDump" 28 0.60753186376097 1.00030040727121 0.808086511126554 1.27956494662786 0.457946606264436 0.00390442730715534 -14.4096421675404 -2.37483643861225e-15 -7.30665528081431e-15 0.385232886396404 0.312947601640273 0.301819511963323 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 137 0.709090908818182 -312.058002927885 -73.2301024563726 -30.1823637410072 -68.7938586968436 231.012970008316 231.012970008316 231.012970008316
"V128" "RearDump" 29 0.607863758667131 1.00027102752512 0.808953964860606 1.29036067453556 0.454866161459831 0.00348755365979514 -14.2182186223305 3.51108031537706e-15 2.14273043752655e-14 0.385391594603516 0.31317249167553 0.301435913720954 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 137 0.713131312848485 -311.841893589255 -73.1611346071603 -29.8672646616425 -68.9678614243269 259.502421139974 259.502421139974 259.502421139974
"V129" "RearDump" 30 0.608204316862675 1.00024456913942 0.809862701797113 1.30108930056505 0.451782320409298 0.0031154370014832 -14.0265813745224 -1.8474805019153e-15 -1.92727778181023e-14 0.385544317804766 0.313413251183334 0.3010424310119 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 138 0.717171716878788 -311.625372511546 -73.0868200763062 -29.5580553849629 -69.1408930053237 291.505306282518 291.505306282518 291.505306282518
