"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"RearDump" 0.61667616009107 1.00001574143109 0.837979198761896 1.4754932665611 0.39153491963926 0.000162878248083587 -10.4816367440864 8.46545056276682e-15 -4.37497260641351e-15 0.387077812193832 0.321323789187201 0.291598398618967 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.790878787878788 -307.526676090557 -70.3557894706307 -25.1304054671048 -72.3224410291725 3030.37272727273 12121.4909090909 12121.4909090909
"RearDump" 0.617160800808606 1.0000154553558 0.839797744607177 1.48131152896258 0.388808799920722 0.00015835492425964 -10.331300270378 -3.06699110552699e-15 1.21742893544052e-14 0.387090051848634 0.321813084163469 0.291096863987898 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.793908080808081 -307.347017816134 -70.1706471039507 -25.0065608360232 -72.4583960178518 3131.38181818182 12525.5272727273 12525.5272727273
"RearDump" 0.617661061992211 1.00001519455743 0.841681535812036 1.48698218011771 0.386064858474312 0.00015413814709575 -10.1802432377607 -2.61075883134509e-15 6.44276298977786e-15 0.387099393714584 0.322314932011121 0.290585674274295 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.796937373737374 -307.165986990348 -69.9789547529924 -24.8879240989372 -72.5945865087438 3232.39090909091 12929.5636363636 12929.5636363636
"RearDump" 0.61817757731399 1.00001495720388 0.843631170792062 1.4925015264021 0.383304611206627 0.000150201051958732 -10.0284193262756 -1.08940634291343e-15 -5.79397640976254e-15 0.387106175919771 0.322828889628986 0.290064934451242 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.799966666666667 -306.983528787841 -69.7807605872216 -24.7745154744926 -72.7309097559719 3333.4 13333.6 13333.6
"RearDump" 0.618710978504586 1.00001474164234 0.845647057427759 1.49786624412427 0.380529764813852 0.000146519941516488 -9.87578422275065 -1.03892588976251e-14 1.01481323344643e-14 0.387110768212907 0.323354437618215 0.289534794168878 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.80299595959596 -306.799591618394 -69.5761387178472 -24.6663418922855 -72.86725354656 3434.40909090909 13737.6363636364 13737.6363636364
"RearDump" 0.619261889640912 1.00001454656167 0.847729379323513 1.50307345217844 0.377742226558377 0.000143073826123441 -9.72229649565305 -6.91460777524355e-15 -1.39471767468535e-15 0.387113572752751 0.323890974911827 0.288995452335423 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.806025252525252 -306.614128111952 -69.3651922863376 -24.5633948718052 -73.003496008043 3535.41818181818 14141.6727272727 14141.6727272727
"RearDump" 0.61983092553582 1.00001437069107 0.849878135045783 1.5081207095172 0.374944056512619 0.000139844046159965 -9.56791805210883 2.94035629178069e-15 5.51642065360625e-16 0.387115018982784 0.324437825454535 0.288447155562681 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.809054545454545 -306.42709523019 -69.1480485367967 -24.4656513736021 -73.1395095252722 3636.42727272727 14545.7090909091 14545.7090909091
"RearDump" 0.620418686037806 1.00001421300498 0.852093108067494 1.51300608323502 0.372137473572024 0.000136813950341264 -9.41261500544433 -7.37777894332936e-15 3.67414432211888e-15 0.387115563637815 0.324994234073805 0.28789020228838 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.812083838383838 -306.238455216081 -68.9248613419554 -24.3730718356612 -73.2751608884289 3737.43636363636 14949.7454545455 14949.7454545455
"RearDump" 0.621025754881443 1.00001407260507 0.854373911032801 1.51772813451193 0.369324805786391 0.000133968630755987 -9.25635804990117 -5.06539254985228e-15 -9.72139035937403e-15 0.387115685149376 0.325559374279401 0.287324940571223 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.815113131313131 -306.048175612765 -68.6958056943811 -24.285601337305 -73.4103153785025 3838.44545454545 15353.7818181818 15353.7818181818
"RearDump" 0.621652695930291 1.00001394872141 0.856719983080173 1.5222859521875 0.36650847751993 0.000131294695016493 -9.099123091895 -5.75581249329105e-15 -1.32290012277991e-14 0.3871158814632 0.326132348750044 0.286751769786756 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.818142424242424 -305.8562298331 -68.4610772317437 -24.2031688467894 -73.5448383066056 3939.45454545455 15757.8181818182 15757.8181818182
"RearDump" 0.622300051388125 1.00001384069902 0.859130614341086 1.52667915312448 0.36369097793378 0.000128780075236534 -8.94089164904783 4.11649880849296e-15 -1.17961196366423e-16 0.387116665947625 0.326712194102551 0.286171139949824 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.821171717171717 -305.662597348867 -68.2208888660332 -24.1256876574275 -73.6785978753255 4040.46363636364 16161.8545454545 16161.8545454545
"RearDump" 0.622968340377202 1.00001374798679 0.861604969317395 1.53090787955569 0.360874832676492 0.000126413865089603 -8.78165118428166 3.53883589099269e-15 -1.35724764760425e-14 0.387118563535548 0.327297885367873 0.285583551096579 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.82420101010101 -305.467263840952 -67.9754675811372 -24.0530558323169 -73.8114678349414 4141.47272727273 16565.8909090909 16565.8909090909
"RearDump" 0.623658058210898 1.00001367012828 0.864142113179719 1.53497278886911 0.358062576079314 0.000124186181409414 -8.62139533943764 -7.76115283152023e-15 4.94743135348585e-15 0.387122106880587 0.32788834070688 0.284989552412533 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.827230303030303 -305.270221252207 -67.7250509895945 -23.9851568247431 -73.9433301202202 4242.48181818182 16969.9272727273 16969.9272727273
"RearDump" 0.624369676029401 1.00001360675426 0.866741035256675 1.53887504324154 0.355256727805519 0.000122088044868462 -8.46012410861791 -4.02282374079022e-15 1.00891517362811e-14 0.387127832910786 0.328482425467471 0.284389741621744 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.830259595959596 -305.071467811842 -67.4698842547565 -23.9218600086918 -74.0740771968443 4343.49090909091 17373.9636363636 17373.9636363636
"RearDump" 0.625103642975509 1.00001355757718 0.869400699879763 1.54261625957789 0.352459755206489 0.000120111280125457 -8.29784369696589 -3.141584214994e-15 -2.23432383705813e-15 0.387136278239057 0.329078959577711 0.283784762183232 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.833288888888889 -304.87100763576 -67.210214345093 -23.8630224949442 -74.2036153939846 4444.5 17778 17778
"RearDump" 0.625860385106213 1.00001352238618 0.872120041619527 1.5461985289012 0.34967407382231 0.000118248425742706 -8.13456675326815 3.72965547335014e-16 -6.75848266240564e-15 0.387147977917655 0.329676716851874 0.283175305230471 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.836318181818182 -304.668850982087 -66.9462900469008 -23.8084884227781 -74.3318656542038 4545.50909090909 18182.0363636364 18182.0363636364
"RearDump" 0.626640310560486 1.00001350104453 0.874898039429499 1.54962432829739 0.346902001845966 0.000116492662272094 -7.97031185741763 -5.07580089070814e-15 6.24500451351651e-16 0.387163460479299 0.330274434324305 0.282562105196397 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.839347474747475 -304.465013412694 -66.6783541462461 -23.7580918854406 -74.4587674387884 4646.51818181818 18586.0727272727 18586.0727272727
"RearDump" 0.627443809296587 1.00001349348698 0.877733705922545 1.55289654420051 0.344145769543226 0.000114837744128238 -7.80510365406749 -8.49841030881038e-15 7.24420523567915e-15 0.387183247689572 0.330870809685758 0.28194594262467 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.842376767676768 -304.259516001102 -66.4066442749933 -23.7116559273426 -74.5842789185415 4747.52727272727 18990.1090909091 18990.1090909091
"RearDump" 0.628271259825102 1.00001349971944 0.880626163502364 1.55601837523702 0.341407480160214 0.000113277947114909 -7.63897216048174 -1.00440489259057e-15 6.02295990859147e-15 0.387207850626249 0.331464509036691 0.28132764033706 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.845406060606061 -304.052384348199 -66.1313852725143 -23.668995555049 -74.7083805092931 4848.53636363636 19394.1454545455 19394.1454545455
"RearDump" 0.629123030004366 1.00001351981844 0.883574631796941 1.55899335701336 0.338689125088641 0.000111808016214354 -7.47195280370845 -3.72618602639818e-15 -2.22044604925031e-15 0.387237770232372 0.332054162743478 0.28070806702415 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.848435353535353 -303.84364871244 -65.8527904613639 -23.6299165529099 -74.8310747579101 4949.54545454545 19798.1818181818 19798.1818181818
"RearDump" 0.629998920292765 1.00002710803531 0.886585050444806 1.56182159925619 0.335979303275436 0.00022084515635612 -7.30403989560603 -2.93862156830471e-15 -4.85722573273506e-16 0.387274828536422 0.332641265343658 0.28008390611992 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.851464646464646 -303.632828498901 -65.5707471418889 -23.5945235447304 -74.9519962342943 5050.55454545455 10101.1090909091 10101.1090909091
